2D/3D B M d delta AcceptanceProbability NumberOfPerturbations
3 50 200 1.5 94 0.264840 100000
3 50 200 1.5 95 0.263370 100000
3 50 200 1.5 96 0.259200 100000
3 50 200 1.5 97 0.255600 100000
3 50 200 1.5 98 0.257100 100000
3 50 200 1.5 99 0.251830 100000
3 50 200 1.5 100 0.250170 100000
3 50 200 1.5 101 0.245370 100000
3 50 200 1.5 102 0.246360 100000
3 50 200 1.5 103 0.244840 100000
3 50 200 1.5 104 0.241510 100000
3 50 200 1.5 105 0.241940 100000
3 50 200 1.5 106 0.235020 100000
3 50 200 1.5 107 0.236360 100000
3 50 200 1.5 108 0.235390 100000
3 50 200 1.5 109 0.231450 100000
3 50 200 1.5 110 0.232020 100000
3 50 200 1.5 111 0.227300 100000
3 50 200 1.5 112 0.227990 100000
3 50 200 1.5 113 0.228020 100000
3 50 200 1.5 114 0.225710 100000
3 50 200 1.5 115 0.221080 100000
3 50 200 1.5 116 0.222080 100000
3 50 200 1.5 117 0.223390 100000
3 50 200 1.5 118 0.218800 100000
3 50 200 1.5 119 0.216650 100000
3 50 200 1.5 120 0.218570 100000
3 50 200 1.5 121 0.215240 100000
3 50 200 1.5 122 0.208380 100000
3 50 200 1.5 123 0.212690 100000
3 50 200 1.5 124 0.212050 100000
3 50 200 1.5 125 0.207680 100000
3 50 200 1.5 126 0.205890 100000
3 50 200 1.5 127 0.206430 100000
3 50 200 1.5 128 0.204380 100000
3 50 200 1.5 129 0.201710 100000
3 50 200 1.5 130 0.202070 100000
3 50 200 1.5 131 0.199840 100000
3 50 200 1.5 132 0.199360 100000
3 50 200 1.5 133 0.199740 100000
3 50 200 1.5 134 0.198440 100000
3 50 200 1.5 135 0.196660 100000
3 50 200 1.5 136 0.193590 100000
3 50 200 1.5 137 0.193370 100000
3 50 200 1.5 138 0.187480 100000
3 50 200 1.5 139 0.191680 100000
3 50 200 1.5 140 0.188900 100000
3 50 200 1.5 141 0.187520 100000
3 50 200 1.5 142 0.186920 100000
3 50 200 1.5 143 0.185210 100000
3 50 200 1.5 144 0.184050 100000
3 50 200 1.5 145 0.182830 100000
3 50 200 1.5 146 0.181990 100000
3 50 200 1.5 147 0.182040 100000
3 50 200 1.5 148 0.178750 100000
3 50 200 1.5 149 0.180070 100000
3 50 200 1.5 150 0.178920 100000
3 50 200 1.5 151 0.177540 100000
3 50 200 1.5 152 0.177210 100000
3 50 200 1.5 153 0.176100 100000
3 50 200 1.5 154 0.177100 100000
3 50 200 1.5 155 0.173040 100000
3 50 200 1.5 156 0.172010 100000
3 50 200 1.5 157 0.172250 100000
3 50 200 1.5 158 0.171310 100000
3 50 200 1.5 159 0.169950 100000
3 50 200 1.5 160 0.166700 100000
3 50 200 1.5 161 0.168510 100000
3 50 200 1.5 162 0.168400 100000
3 50 200 1.5 163 0.168020 100000
3 50 200 1.5 164 0.166280 100000
3 50 200 1.5 165 0.166840 100000
3 50 200 1.5 166 0.163740 100000
3 50 200 1.5 167 0.163130 100000
3 50 200 1.5 168 0.162700 100000
3 50 200 1.5 169 0.161890 100000
3 50 200 1.5 170 0.164160 100000
3 50 200 1.5 171 0.162060 100000
3 50 200 1.5 172 0.157900 100000
3 50 200 1.5 173 0.162260 100000
3 50 200 1.5 174 0.155310 100000
3 50 200 1.5 175 0.158550 100000
3 50 200 1.5 176 0.157060 100000
3 50 200 1.5 177 0.154460 100000
3 50 200 1.5 178 0.156250 100000
3 50 200 1.5 179 0.156960 100000
3 50 200 1.5 180 0.155840 100000
3 50 200 1.6 0 1.000000 100000
3 50 200 1.6 1 0.994750 100000
3 50 200 1.6 2 0.978660 100000
3 50 200 1.6 3 0.964880 100000
3 50 200 1.6 4 0.942570 100000
3 50 200 1.6 5 0.929240 100000
3 50 200 1.6 6 0.912600 100000
3 50 200 1.6 7 0.898150 100000
3 50 200 1.6 8 0.881810 100000
3 50 200 1.6 9 0.864760 100000
3 50 200 1.6 10 0.851580 100000
3 50 200 1.6 11 0.837290 100000
3 50 200 1.6 12 0.820330 100000
3 50 200 1.6 13 0.809780 100000
3 50 200 1.6 14 0.794040 100000
3 50 200 1.6 15 0.776650 100000
3 50 200 1.6 16 0.763760 100000
3 50 200 1.6 17 0.752770 100000
3 50 200 1.6 18 0.742990 100000
3 50 200 1.6 19 0.725240 100000
3 50 200 1.6 20 0.716990 100000
3 50 200 1.6 21 0.698370 100000
3 50 200 1.6 22 0.689890 100000
3 50 200 1.6 23 0.679800 100000
3 50 200 1.6 24 0.666500 100000
3 50 200 1.6 25 0.654810 100000
3 50 200 1.6 26 0.643750 100000
3 50 200 1.6 27 0.630240 100000
3 50 200 1.6 28 0.617660 100000
3 50 200 1.6 29 0.605270 100000
3 50 200 1.6 30 0.597750 100000
3 50 200 1.6 31 0.585720 100000
3 50 200 1.6 32 0.574900 100000
3 50 200 1.6 33 0.567730 100000
3 50 200 1.6 34 0.561740 100000
3 50 200 1.6 35 0.552550 100000
3 50 200 1.6 36 0.539990 100000
3 50 200 1.6 37 0.532760 100000
3 50 200 1.6 38 0.524780 100000
3 50 200 1.6 39 0.518500 100000
3 50 200 1.6 40 0.506520 100000
3 50 200 1.6 41 0.499100 100000
3 50 200 1.6 42 0.493110 100000
3 50 200 1.6 43 0.485980 100000
3 50 200 1.6 44 0.480690 100000
3 50 200 1.6 45 0.470530 100000
3 50 200 1.6 46 0.464610 100000
3 50 200 1.6 47 0.457100 100000
3 50 200 1.6 48 0.444580 100000
3 50 200 1.6 49 0.443880 100000
3 50 200 1.6 50 0.436950 100000
3 50 200 1.6 51 0.429690 100000
3 50 200 1.6 52 0.421560 100000
3 50 200 1.6 53 0.419730 100000
3 50 200 1.6 54 0.411130 100000
3 50 200 1.6 55 0.407750 100000
3 50 200 1.6 56 0.401560 100000
3 50 200 1.6 57 0.399320 100000
3 50 200 1.6 58 0.389310 100000
3 50 200 1.6 59 0.389330 100000
3 50 200 1.6 60 0.382010 100000
3 50 200 1.6 61 0.378070 100000
3 50 200 1.6 62 0.374540 100000
3 50 200 1.6 63 0.368820 100000
3 50 200 1.6 64 0.364840 100000
3 50 200 1.6 65 0.363340 100000
3 50 200 1.6 66 0.355470 100000
3 50 200 1.6 67 0.351000 100000
3 50 200 1.6 68 0.349550 100000
3 50 200 1.6 69 0.343360 100000
3 50 200 1.6 70 0.343160 100000
3 50 200 1.6 71 0.336250 100000
3 50 200 1.6 72 0.331990 100000
3 50 200 1.6 73 0.329220 100000
3 50 200 1.6 74 0.325370 100000
3 50 200 1.6 75 0.326300 100000
3 50 200 1.6 76 0.320500 100000
3 50 200 1.6 77 0.317610 100000
3 50 200 1.6 78 0.309200 100000
3 50 200 1.6 79 0.311790 100000
3 50 200 1.6 80 0.307160 100000
3 50 200 1.6 81 0.303300 100000
3 50 200 1.6 82 0.303080 100000
3 50 200 1.6 83 0.300380 100000
3 50 200 1.6 84 0.298260 100000
3 50 200 1.6 85 0.292760 100000
3 50 200 1.6 86 0.287720 100000
3 50 200 1.6 87 0.287670 100000
3 50 200 1.6 88 0.283630 100000
3 50 200 1.6 89 0.281450 100000
3 50 200 1.6 90 0.278200 100000
3 50 200 1.6 91 0.278120 100000
3 50 200 1.6 92 0.275230 100000
3 50 200 1.6 93 0.271950 100000
3 50 200 1.6 94 0.271480 100000
3 50 200 1.6 95 0.266100 100000
3 50 200 1.6 96 0.263370 100000
3 50 200 1.6 97 0.261350 100000
3 50 200 1.6 98 0.260710 100000
3 50 200 1.6 99 0.254270 100000
3 50 200 1.6 100 0.252830 100000
3 50 200 1.6 101 0.253250 100000
3 50 200 1.6 102 0.251060 100000
3 50 200 1.6 103 0.250950 100000
3 50 200 1.6 104 0.248680 100000
3 50 200 1.6 105 0.240350 100000
3 50 200 1.6 106 0.242440 100000
3 50 200 1.6 107 0.244880 100000
3 50 200 1.6 108 0.239370 100000
3 50 200 1.6 109 0.238000 100000
3 50 200 1.6 110 0.238350 100000
3 50 200 1.6 111 0.234910 100000
3 50 200 1.6 112 0.232560 100000
3 50 200 1.6 113 0.230770 100000
3 50 200 1.6 114 0.226310 100000
3 50 200 1.6 115 0.228650 100000
3 50 200 1.6 116 0.226440 100000
3 50 200 1.6 117 0.226850 100000
3 50 200 1.6 118 0.222260 100000
3 50 200 1.6 119 0.222940 100000
3 50 200 1.6 120 0.221130 100000
3 50 200 1.6 121 0.217510 100000
3 50 200 1.6 122 0.214830 100000
3 50 200 1.6 123 0.214670 100000
3 50 200 1.6 124 0.215310 100000
3 50 200 1.6 125 0.211660 100000
3 50 200 1.6 126 0.213680 100000
3 50 200 1.6 127 0.209390 100000
3 50 200 1.6 128 0.207190 100000
3 50 200 1.6 129 0.207500 100000
3 50 200 1.6 130 0.204490 100000
3 50 200 1.6 131 0.201810 100000
3 50 200 1.6 132 0.204120 100000
3 50 200 1.6 133 0.202620 100000
3 50 200 1.6 134 0.200770 100000
3 50 200 1.6 135 0.197700 100000
3 50 200 1.6 136 0.196510 100000
3 50 200 1.6 137 0.196330 100000
3 50 200 1.6 138 0.196010 100000
3 50 200 1.6 139 0.193940 100000
3 50 200 1.6 140 0.192500 100000
3 50 200 1.6 141 0.193190 100000
3 50 200 1.6 142 0.192440 100000
3 50 200 1.6 143 0.188510 100000
3 50 200 1.6 144 0.190230 100000
3 50 200 1.6 145 0.188340 100000
3 50 200 1.6 146 0.188420 100000
3 50 200 1.6 147 0.186070 100000
3 50 200 1.6 148 0.183010 100000
3 50 200 1.6 149 0.180690 100000
3 50 200 1.6 150 0.183120 100000
3 50 200 1.6 151 0.181390 100000
3 50 200 1.6 152 0.181290 100000
3 50 200 1.6 153 0.180930 100000
3 50 200 1.6 154 0.179650 100000
3 50 200 1.6 155 0.178580 100000
3 50 200 1.6 156 0.175450 100000
3 50 200 1.6 157 0.175680 100000
3 50 200 1.6 158 0.171980 100000
3 50 200 1.6 159 0.172800 100000
3 50 200 1.6 160 0.173850 100000
3 50 200 1.6 161 0.173940 100000
3 50 200 1.6 162 0.171190 100000
3 50 200 1.6 163 0.170670 100000
3 50 200 1.6 164 0.171020 100000
3 50 200 1.6 165 0.166520 100000
3 50 200 1.6 166 0.168330 100000
3 50 200 1.6 167 0.166000 100000
3 50 200 1.6 168 0.168270 100000
3 50 200 1.6 169 0.162530 100000
3 50 200 1.6 170 0.164100 100000
3 50 200 1.6 171 0.165340 100000
3 50 200 1.6 172 0.163180 100000
3 50 200 1.6 173 0.159850 100000
3 50 200 1.6 174 0.158650 100000
3 50 200 1.6 175 0.162510 100000
3 50 200 1.6 176 0.161070 100000
3 50 200 1.6 177 0.159830 100000
3 50 200 1.6 178 0.158530 100000
3 50 200 1.6 179 0.158840 100000
3 50 200 1.6 180 0.154980 100000
3 50 200 1.7 0 1.000000 100000
3 50 200 1.7 1 0.995500 100000
3 50 200 1.7 2 0.980700 100000
3 50 200 1.7 3 0.964750 100000
3 50 200 1.7 4 0.943810 100000
3 50 200 1.7 5 0.928940 100000
3 50 200 1.7 6 0.915910 100000
3 50 200 1.7 7 0.895370 100000
3 50 200 1.7 8 0.882280 100000
3 50 200 1.7 9 0.868950 100000
3 50 200 1.7 10 0.854290 100000
3 50 200 1.7 11 0.840840 100000
3 50 200 1.7 12 0.825000 100000
3 50 200 1.7 13 0.811060 100000
3 50 200 1.7 14 0.798020 100000
3 50 200 1.7 15 0.780050 100000
3 50 200 1.7 16 0.770120 100000
3 50 200 1.7 17 0.761630 100000
3 50 200 1.7 18 0.742790 100000
3 50 200 1.7 19 0.730490 100000
3 50 200 1.7 20 0.717850 100000
3 50 200 1.7 21 0.703750 100000
3 50 200 1.7 22 0.695290 100000
3 50 200 1.7 23 0.680160 100000
3 50 200 1.7 24 0.673440 100000
3 50 200 1.7 25 0.659780 100000
3 50 200 1.7 26 0.649490 100000
3 50 200 1.7 27 0.633540 100000
3 50 200 1.7 28 0.622270 100000
3 50 200 1.7 29 0.617060 100000
3 50 200 1.7 30 0.607590 100000
3 50 200 1.7 31 0.594510 100000
3 50 200 1.7 32 0.586640 100000
3 50 200 1.7 33 0.577440 100000
3 50 200 1.7 34 0.562880 100000
3 50 200 1.7 35 0.560130 100000
3 50 200 1.7 36 0.545730 100000
3 50 200 1.7 37 0.541410 100000
3 50 200 1.7 38 0.531920 100000
3 50 200 1.7 39 0.523350 100000
3 50 200 1.7 40 0.517160 100000
3 50 200 1.7 41 0.507460 100000
3 50 200 1.7 42 0.496820 100000
3 50 200 1.7 43 0.486060 100000
3 50 200 1.7 44 0.486470 100000
3 50 200 1.7 45 0.477280 100000
3 50 200 1.7 46 0.472060 100000
3 50 200 1.7 47 0.465810 100000
3 50 200 1.7 48 0.456360 100000
3 50 200 1.7 49 0.448270 100000
3 50 200 1.7 50 0.446300 100000
3 50 200 1.7 51 0.437930 100000
3 50 200 1.7 52 0.433870 100000
3 50 200 1.7 53 0.426030 100000
3 50 200 1.7 54 0.420000 100000
3 50 200 1.7 55 0.412330 100000
3 50 200 1.7 56 0.414700 100000
3 50 200 1.7 57 0.400450 100000
3 50 200 1.7 58 0.397090 100000
3 50 200 1.7 59 0.396660 100000
3 50 200 1.7 60 0.385990 100000
3 50 200 1.7 61 0.384960 100000
3 50 200 1.7 62 0.381250 100000
3 50 200 1.7 63 0.376390 100000
3 50 200 1.7 64 0.371450 100000
3 50 200 1.7 65 0.365310 100000
3 50 200 1.7 66 0.358240 100000
3 50 200 1.7 67 0.359830 100000
3 50 200 1.7 68 0.356410 100000
3 50 200 1.7 69 0.350430 100000
3 50 200 1.7 70 0.348530 100000
3 50 200 1.7 71 0.347880 100000
3 50 200 1.7 72 0.339150 100000
3 50 200 1.7 73 0.336820 100000
3 50 200 1.7 74 0.330730 100000
3 50 200 1.7 75 0.327930 100000
3 50 200 1.7 76 0.322200 100000
3 50 200 1.7 77 0.322330 100000
3 50 200 1.7 78 0.315400 100000
3 50 200 1.7 79 0.312530 100000
3 50 200 1.7 80 0.316070 100000
3 50 200 1.7 81 0.309920 100000
3 50 200 1.7 82 0.306650 100000
3 50 200 1.7 83 0.301840 100000
3 50 200 1.7 84 0.296850 100000
3 50 200 1.7 85 0.295760 100000
3 50 200 1.7 86 0.291390 100000
3 50 200 1.7 87 0.290710 100000
3 50 200 1.7 88 0.290740 100000
3 50 200 1.7 89 0.285580 100000
3 50 200 1.7 90 0.282750 100000
3 50 200 1.7 91 0.282940 100000
3 50 200 1.7 92 0.279270 100000
3 50 200 1.7 93 0.275250 100000
3 50 200 1.7 94 0.274710 100000
3 50 200 1.7 95 0.272040 100000
3 50 200 1.7 96 0.268420 100000
3 50 200 1.7 97 0.263920 100000
3 50 200 1.7 98 0.263400 100000
3 50 200 1.7 99 0.264050 100000
3 50 200 1.7 100 0.263850 100000
3 50 200 1.7 101 0.256290 100000
3 50 200 1.7 102 0.252610 100000
3 50 200 1.7 103 0.251440 100000
3 50 200 1.7 104 0.252040 100000
3 50 200 1.7 105 0.253420 100000
3 50 200 1.7 106 0.253000 100000
3 50 200 1.7 107 0.247600 100000
3 50 200 1.7 108 0.241450 100000
3 50 200 1.7 109 0.239810 100000
3 50 200 1.7 110 0.239200 100000
3 50 200 1.7 111 0.240520 100000
3 50 200 1.7 112 0.238830 100000
3 50 200 1.7 113 0.233800 100000
3 50 200 1.7 114 0.236390 100000
3 50 200 1.7 115 0.230490 100000
3 50 200 1.7 116 0.229050 100000
3 50 200 1.7 117 0.229030 100000
3 50 200 1.7 118 0.223940 100000
3 50 200 1.7 119 0.225520 100000
3 50 200 1.7 120 0.224440 100000
3 50 200 1.7 121 0.219670 100000
3 50 200 1.7 122 0.221100 100000
3 50 200 1.7 123 0.221990 100000
3 50 200 1.7 124 0.217060 100000
3 50 200 1.7 125 0.216730 100000
3 50 200 1.7 126 0.216890 100000
3 50 200 1.7 127 0.214270 100000
3 50 200 1.7 128 0.214970 100000
3 50 200 1.7 129 0.209410 100000
3 50 200 1.7 130 0.209310 100000
3 50 200 1.7 131 0.212180 100000
3 50 200 1.7 132 0.207570 100000
3 50 200 1.7 133 0.205020 100000
3 50 200 1.7 134 0.205890 100000
3 50 200 1.7 135 0.201930 100000
3 50 200 1.7 136 0.203540 100000
3 50 200 1.7 137 0.199600 100000
3 50 200 1.7 138 0.199980 100000
3 50 200 1.7 139 0.197620 100000
3 50 200 1.7 140 0.198390 100000
3 50 200 1.7 141 0.196300 100000
3 50 200 1.7 142 0.195220 100000
3 50 200 1.7 143 0.192470 100000
3 50 200 1.7 144 0.192470 100000
3 50 200 1.7 145 0.189900 100000
3 50 200 1.7 146 0.190230 100000
3 50 200 1.7 147 0.190520 100000
3 50 200 1.7 148 0.186920 100000
3 50 200 1.7 149 0.186620 100000
3 50 200 1.7 150 0.189470 100000
3 50 200 1.7 151 0.188750 100000
3 50 200 1.7 152 0.185040 100000
3 50 200 1.7 153 0.182990 100000
3 50 200 1.7 154 0.179760 100000
3 50 200 1.7 155 0.185850 100000
3 50 200 1.7 156 0.180390 100000
3 50 200 1.7 157 0.182160 100000
3 50 200 1.7 158 0.176690 100000
3 50 200 1.7 159 0.177140 100000
3 50 200 1.7 160 0.174800 100000
3 50 200 1.7 161 0.174680 100000
3 50 200 1.7 162 0.172050 100000
3 50 200 1.7 163 0.172880 100000
3 50 200 1.7 164 0.170620 100000
3 50 200 1.7 165 0.169200 100000
3 50 200 1.7 166 0.171210 100000
3 50 200 1.7 167 0.168540 100000
3 50 200 1.7 168 0.167880 100000
3 50 200 1.7 169 0.166330 100000
3 50 200 1.7 170 0.164970 100000
3 50 200 1.7 171 0.167340 100000
3 50 200 1.7 172 0.166200 100000
3 50 200 1.7 173 0.167980 100000
3 50 200 1.7 174 0.164160 100000
3 50 200 1.7 175 0.166610 100000
3 50 200 1.7 176 0.158610 100000
3 50 200 1.7 177 0.159200 100000
3 50 200 1.7 178 0.159140 100000
3 50 200 1.7 179 0.159630 100000
3 50 200 1.7 180 0.159840 100000
3 50 200 1.8 0 1.000000 100000
3 50 200 1.8 1 0.996450 100000
3 50 200 1.8 2 0.979580 100000
3 50 200 1.8 3 0.966090 100000
3 50 200 1.8 4 0.945500 100000
3 50 200 1.8 5 0.934430 100000
3 50 200 1.8 6 0.914440 100000
3 50 200 1.8 7 0.899130 100000
3 50 200 1.8 8 0.887700 100000
3 50 200 1.8 9 0.874730 100000
3 50 200 1.8 10 0.855370 100000
3 50 200 1.8 11 0.844770 100000
3 50 200 1.8 12 0.828440 100000
3 50 200 1.8 13 0.817480 100000
3 50 200 1.8 14 0.800530 100000
3 50 200 1.8 15 0.788400 100000
3 50 200 1.8 16 0.774610 100000
3 50 200 1.8 17 0.764770 100000
3 50 200 1.8 18 0.749650 100000
3 50 200 1.8 19 0.738210 100000
3 50 200 1.8 20 0.724770 100000
3 50 200 1.8 21 0.713680 100000
3 50 200 1.8 22 0.701310 100000
3 50 200 1.8 23 0.691330 100000
3 50 200 1.8 24 0.676050 100000
3 50 200 1.8 25 0.664480 100000
3 50 200 1.8 26 0.656020 100000
3 50 200 1.8 27 0.644480 100000
3 50 200 1.8 28 0.634080 100000
3 50 200 1.8 29 0.619830 100000
3 50 200 1.8 30 0.607280 100000
3 50 200 1.8 31 0.603280 100000
3 50 200 1.8 32 0.594420 100000
3 50 200 1.8 33 0.583700 100000
3 50 200 1.8 34 0.574850 100000
3 50 200 1.8 35 0.567450 100000
3 50 200 1.8 36 0.555630 100000
3 50 200 1.8 37 0.550870 100000
3 50 200 1.8 38 0.540130 100000
3 50 200 1.8 39 0.531580 100000
3 50 200 1.8 40 0.523870 100000
3 50 200 1.8 41 0.519290 100000
3 50 200 1.8 42 0.505440 100000
3 50 200 1.8 43 0.496860 100000
3 50 200 1.8 44 0.492170 100000
3 50 200 1.8 45 0.486740 100000
3 50 200 1.8 46 0.476160 100000
3 50 200 1.8 47 0.471970 100000
3 50 200 1.8 48 0.461420 100000
3 50 200 1.8 49 0.459830 100000
3 50 200 1.8 50 0.453150 100000
3 50 200 1.8 51 0.444540 100000
3 50 200 1.8 52 0.438390 100000
3 50 200 1.8 53 0.432860 100000
3 50 200 1.8 54 0.426400 100000
3 50 200 1.8 55 0.421790 100000
3 50 200 1.8 56 0.415770 100000
3 50 200 1.8 57 0.410450 100000
3 50 200 1.8 58 0.404330 100000
3 50 200 1.8 59 0.398150 100000
3 50 200 1.8 60 0.395210 100000
3 50 200 1.8 61 0.391660 100000
3 50 200 1.8 62 0.389100 100000
3 50 200 1.8 63 0.383170 100000
3 50 200 1.8 64 0.375640 100000
3 50 200 1.8 65 0.376350 100000
3 50 200 1.8 66 0.372060 100000
3 50 200 1.8 67 0.365320 100000
3 50 200 1.8 68 0.361200 100000
3 50 200 1.8 69 0.355910 100000
3 50 200 1.8 70 0.350170 100000
3 50 200 1.8 71 0.349650 100000
3 50 200 1.8 72 0.344450 100000
3 50 200 1.8 73 0.343100 100000
3 50 200 1.8 74 0.338360 100000
3 50 200 1.8 75 0.335330 100000
3 50 200 1.8 76 0.332740 100000
3 50 200 1.8 77 0.326690 100000
3 50 200 1.8 78 0.321680 100000
3 50 200 1.8 79 0.317080 100000
3 50 200 1.8 80 0.315750 100000
3 50 200 1.8 81 0.313790 100000
3 50 200 1.8 82 0.309600 100000
3 50 200 1.8 83 0.304780 100000
3 50 200 1.8 84 0.302540 100000
3 50 200 1.8 85 0.300920 100000
3 50 200 1.8 86 0.297680 100000
3 50 200 1.8 87 0.295530 100000
3 50 200 1.8 88 0.289990 100000
3 50 200 1.8 89 0.291150 100000
3 50 200 1.8 90 0.284820 100000
3 50 200 1.8 91 0.285760 100000
3 50 200 1.8 92 0.283170 100000
3 50 200 1.8 93 0.278350 100000
3 50 200 1.8 94 0.278060 100000
3 50 200 1.8 95 0.277350 100000
3 50 200 1.8 96 0.272690 100000
3 50 200 1.8 97 0.273580 100000
3 50 200 1.8 98 0.270440 100000
3 50 200 1.8 99 0.265170 100000
3 50 200 1.8 100 0.264630 100000
3 50 200 1.8 101 0.263460 100000
3 50 200 1.8 102 0.259780 100000
3 50 200 1.8 103 0.259490 100000
3 50 200 1.8 104 0.255250 100000
3 50 200 1.8 105 0.253860 100000
3 50 200 1.8 106 0.255660 100000
3 50 200 1.8 107 0.249690 100000
3 50 200 1.8 108 0.252450 100000
3 50 200 1.8 109 0.244830 100000
3 50 200 1.8 110 0.245570 100000
3 50 200 1.8 111 0.242820 100000
3 50 200 1.8 112 0.236760 100000
3 50 200 1.8 113 0.240830 100000
3 50 200 1.8 114 0.236770 100000
3 50 200 1.8 115 0.237200 100000
3 50 200 1.8 116 0.232210 100000
3 50 200 1.8 117 0.231900 100000
3 50 200 1.8 118 0.227190 100000
3 50 200 1.8 119 0.230580 100000
3 50 200 1.8 120 0.229160 100000
3 50 200 1.8 121 0.223030 100000
3 50 200 1.8 122 0.226860 100000
3 50 200 1.8 123 0.224500 100000
3 50 200 1.8 124 0.222570 100000
3 50 200 1.8 125 0.219820 100000
3 50 200 1.8 126 0.220930 100000
3 50 200 1.8 127 0.216000 100000
3 50 200 1.8 128 0.216360 100000
3 50 200 1.8 129 0.213530 100000
3 50 200 1.8 130 0.211430 100000
3 50 200 1.8 131 0.213210 100000
3 50 200 1.8 132 0.207300 100000
3 50 200 1.8 133 0.204670 100000
3 50 200 1.8 134 0.205220 100000
3 50 200 1.8 135 0.206840 100000
3 50 200 1.8 136 0.207780 100000
3 50 200 1.8 137 0.202030 100000
3 50 200 1.8 138 0.203600 100000
3 50 200 1.8 139 0.199840 100000
3 50 200 1.8 140 0.201500 100000
3 50 200 1.8 141 0.200210 100000
3 50 200 1.8 142 0.197760 100000
3 50 200 1.8 143 0.196040 100000
3 50 200 1.8 144 0.195290 100000
3 50 200 1.8 145 0.195140 100000
3 50 200 1.8 146 0.192790 100000
3 50 200 1.8 147 0.190340 100000
3 50 200 1.8 148 0.190770 100000
3 50 200 1.8 149 0.193290 100000
3 50 200 1.8 150 0.187400 100000
3 50 200 1.8 151 0.186640 100000
3 50 200 1.8 152 0.186390 100000
3 50 200 1.8 153 0.186780 100000
3 50 200 1.8 154 0.187520 100000
3 50 200 1.8 155 0.185980 100000
3 50 200 1.8 156 0.185750 100000
3 50 200 1.8 157 0.184860 100000
3 50 200 1.8 158 0.180070 100000
3 50 200 1.8 159 0.179020 100000
3 50 200 1.8 160 0.181730 100000
3 50 200 1.8 161 0.178470 100000
3 50 200 1.8 162 0.177540 100000
3 50 200 1.8 163 0.176880 100000
3 50 200 1.8 164 0.174590 100000
3 50 200 1.8 165 0.171230 100000
3 50 200 1.8 166 0.174630 100000
3 50 200 1.8 167 0.172900 100000
3 50 200 1.8 168 0.171540 100000
3 50 200 1.8 169 0.172500 100000
3 50 200 1.8 170 0.167190 100000
3 50 200 1.8 171 0.170360 100000
3 50 200 1.8 172 0.170930 100000
3 50 200 1.8 173 0.169350 100000
3 50 200 1.8 174 0.164980 100000
3 50 200 1.8 175 0.164720 100000
3 50 200 1.8 176 0.164600 100000
3 50 200 1.8 177 0.164320 100000
3 50 200 1.8 178 0.163320 100000
3 50 200 1.8 179 0.161430 100000
3 50 200 1.8 180 0.161040 100000
3 50 200 1.9 0 1.000000 100000
3 50 200 1.9 1 0.995890 100000
3 50 200 1.9 2 0.983070 100000
3 50 200 1.9 3 0.968180 100000
3 50 200 1.9 4 0.949350 100000
3 50 200 1.9 5 0.931660 100000
3 50 200 1.9 6 0.918600 100000
3 50 200 1.9 7 0.905770 100000
3 50 200 1.9 8 0.889630 100000
3 50 200 1.9 9 0.878880 100000
3 50 200 1.9 10 0.861340 100000
3 50 200 1.9 11 0.845600 100000
3 50 200 1.9 12 0.834490 100000
3 50 200 1.9 13 0.820030 100000
3 50 200 1.9 14 0.806450 100000
3 50 200 1.9 15 0.797910 100000
3 50 200 1.9 16 0.782700 100000
3 50 200 1.9 17 0.768530 100000
3 50 200 1.9 18 0.759040 100000
3 50 200 1.9 19 0.741000 100000
3 50 200 1.9 20 0.729990 100000
3 50 200 1.9 21 0.717800 100000
3 50 200 1.9 22 0.705230 100000
3 50 200 1.9 23 0.692840 100000
3 50 200 1.9 24 0.681640 100000
3 50 200 1.9 25 0.673010 100000
3 50 200 1.9 26 0.660830 100000
3 50 200 1.9 27 0.652000 100000
3 50 200 1.9 28 0.635140 100000
3 50 200 1.9 29 0.630480 100000
3 50 200 1.9 30 0.619880 100000
3 50 200 1.9 31 0.605800 100000
3 50 200 1.9 32 0.597700 100000
3 50 200 1.9 33 0.590400 100000
3 50 200 1.9 34 0.585060 100000
3 50 200 1.9 35 0.570030 100000
3 50 200 1.9 36 0.562730 100000
3 50 200 1.9 37 0.554350 100000
3 50 200 1.9 38 0.545260 100000
3 50 200 1.9 39 0.537760 100000
3 50 200 1.9 40 0.526740 100000
3 50 200 1.9 41 0.520870 100000
3 50 200 1.9 42 0.515010 100000
3 50 200 1.9 43 0.504860 100000
3 50 200 1.9 44 0.497400 100000
3 50 200 1.9 45 0.492250 100000
3 50 200 1.9 46 0.484770 100000
3 50 200 1.9 47 0.478210 100000
3 50 200 1.9 48 0.467490 100000
3 50 200 1.9 49 0.466280 100000
3 50 200 1.9 50 0.456280 100000
3 50 200 1.9 51 0.455100 100000
3 50 200 1.9 52 0.448300 100000
3 50 200 1.9 53 0.439400 100000
3 50 200 1.9 54 0.437030 100000
3 50 200 1.9 55 0.426080 100000
3 50 200 1.9 56 0.419640 100000
3 50 200 1.9 57 0.416200 100000
3 50 200 1.9 58 0.409370 100000
3 50 200 1.9 59 0.411010 100000
3 50 200 1.9 60 0.400300 100000
3 50 200 1.9 61 0.395690 100000
